Result;Type;Category;Position X;Position Y
73;0;2;6.500876;0.8347239
73;0;2;1.310838;0.7181569
73;0;0;0.7760627;1.281276
73;0;0;3.300036;0.8167237
73;0;1;1.190083;2.256021
73;0;1;5.268117;0.6928715
73;0;0;2.233037;0.906059
74;1;1;4.300302;6.757362
74;1;2;2.061194;8.235717
74;1;2;8.139328;7.95787
74;1;1;6.620016;8.645206
74;1;1;2.525445;6.580287
74;0;1;4.776409;0.9195076
74;0;0;5.912264;1.486552
74;0;0;6.535657;1.359754
74;0;1;6.368832;2.093215
74;0;0;1.000068;1.144812
74;0;1;2.118963;1.984782
74;0;1;7.08278;2.23808
74;0;0;1.710437;1.645921
75;1;2;7.541407;6.763906
75;1;1;1.363233;9.329206
75;1;1;2.101589;7.664869
75;1;2;5.982521;7.265711
75;1;1;4.184776;6.499483
75;0;1;1.20241;0.9404792
75;0;1;7.679649;2.365573
75;0;2;2.264683;1.012002
75;0;1;2.894226;1.1768
75;0;1;3.916026;1.695846
75;0;1;3.314327;2.430226
75;0;0;5.197325;0.8743348
76;1;2;5.905825;7.454562
76;1;2;7.210164;9.288876
76;1;2;2.753624;7.097293
76;1;2;4.503431;7.086425
76;0;0;4.437719;2.030497
76;0;2;3.838504;0.9834125
76;0;1;4.2379;0.4850078
76;0;0;8.121118;0.6508259
76;0;0;2.500553;2.192059
76;0;0;5.712952;2.402025
76;0;0;4.811852;0.9950094
76;0;1;5.173806;2.439116
77;1;2;2.865103;6.775385
77;1;1;6.000551;6.983073
77;1;1;7.379087;8.947249
77;1;1;1.0499;7.803961
77;1;1;1.033443;6.642168
77;0;0;6.891972;1.958574
77;0;0;2.998557;0.7130283
77;0;1;2.78286;2.023918
77;0;0;2.562252;0.6558626
77;0;1;8.246356;0.6721119
77;0;1;2.884004;1.114739
77;0;2;5.832767;1.182343
77;0;0;6.361551;0.814287
78;1;1;2.302999;8.237654
78;1;1;5.95085;7.247041
78;1;1;4.620926;7.241468
78;1;1;4.189143;6.55612
78;1;2;1.983023;7.364628
78;0;1;7.776513;2.371073
78;0;2;1.581814;2.161326
78;0;0;1.142505;0.7266437
78;0;1;0.9994187;1.872497
78;0;1;7.916651;0.9927894
78;0;1;6.538118;1.843911
78;0;0;2.980423;2.51214
79;1;2;2.267333;8.788116
79;1;1;8.302091;7.234941
79;1;2;5.533484;6.431289
79;1;2;6.724197;7.826094
79;0;0;3.484065;2.357396
79;0;2;3.372442;0.4664793
79;0;0;6.678046;1.378396
79;0;2;7.505102;1.346482
79;0;1;3.322449;1.455953
79;0;1;4.8193;1.076719
79;0;1;7.544454;2.164958
80;1;1;7.920815;6.65449
80;1;1;2.834841;8.907601
80;1;2;2.439186;6.78897
80;1;1;4.984319;7.86701
80;1;2;1.257818;8.128761
80;0;0;4.025666;2.517919
80;0;1;7.821298;2.029517
80;0;0;3.712576;0.9101907
80;0;1;6.487351;1.946324
80;0;0;2.516903;2.045036
80;0;1;4.652738;2.291453
80;0;0;8.291269;0.9698702
80;0;2;1.754776;2.084346
81;1;2;8.205408;8.862788
81;1;2;3.136414;6.3654
81;1;1;7.29461;7.502701
81;1;2;1.990154;8.359192
81;0;2;2.275893;1.254277
81;0;1;6.390679;0.5498343
81;0;0;3.750903;2.244274
81;0;0;1.220981;2.229032
81;0;0;1.82299;2.149649
81;0;0;4.996108;1.377345
81;0;2;6.498891;2.353003
82;1;2;7.490669;7.857455
82;1;1;4.721348;7.793166
82;1;2;1.708075;8.231565
82;1;1;7.593947;6.516751
82;1;1;6.069547;8.068731
82;0;1;2.653652;0.7429532
82;0;0;5.117762;1.496592
82;0;0;8.057197;1.199812
82;0;1;6.964523;0.6406707
82;0;1;8.492495;1.900594
82;0;1;3.902462;2.308818
82;0;2;3.632836;1.979104
83;1;1;5.620766;7.827264
83;1;2;1.108164;7.927819
83;1;1;2.387877;9.01593
83;1;1;8.079768;6.925174
83;1;2;4.776167;6.78149
83;0;2;4.591326;1.061437
83;0;1;2.804019;0.942436
83;0;1;6.74662;1.474636
83;0;0;2.428232;2.490366
83;0;2;6.334071;0.9694347
83;0;1;1.177527;1.905109
83;0;0;4.604966;1.436022
84;1;2;2.307419;8.159258
84;1;1;1.002804;8.14303
84;1;2;4.32531;6.392059
84;1;2;7.504011;9.127028
84;0;1;7.002355;0.7865934
84;0;0;1.479076;1.941187
84;0;2;3.937767;1.118258
84;0;1;2.161184;1.357806
84;0;1;6.217326;1.067309
84;0;2;5.851801;0.5063466
84;0;0;0.8566442;2.151003
85;1;2;1.093607;6.682708
85;1;1;7.405332;9.001219
85;1;2;7.127569;7.163086
85;1;2;1.394017;9.258888
85;0;2;2.93376;2.312184
85;0;0;5.29615;1.810507
85;0;0;2.898137;1.384588
85;0;2;2.235802;0.6353701
85;0;1;1.994725;1.852687
85;0;0;4.364344;2.252033
85;0;0;4.073546;1.484789
86;1;1;3.027336;6.768789
86;1;1;6.496707;7.151109
86;1;2;5.375487;7.854403
86;1;1;8.348526;7.355843
86;1;1;7.904977;6.87871
86;0;1;1.025603;1.598943
86;0;1;4.901698;2.233334
86;0;2;7.097891;1.701775
86;0;0;5.85113;0.9036541
86;0;2;6.793333;2.172096
86;0;2;8.037578;2.120089
87;1;1;7.067103;7.94034
87;1;2;8.192533;7.924677
87;1;1;4.949262;6.3894
87;1;2;6.718519;6.447376
87;1;1;7.797055;6.951311
87;0;1;2.065992;1.019297
87;0;1;3.184757;1.903664
87;0;0;1.688286;0.7893348
87;0;1;2.032732;2.245372
87;0;2;4.866635;2.386703
87;0;2;0.9296014;1.860842
87;0;0;3.858858;1.3344
88;1;2;6.742707;7.539356
88;1;1;4.319791;7.505994
88;1;2;1.510471;7.780189
88;1;2;8.266532;7.734688
88;0;1;6.087538;2.135708
88;0;1;6.115084;1.262089
88;0;0;1.020841;1.587608
88;0;0;1.680633;1.496952
88;0;1;5.152417;1.571781
88;0;1;5.557598;1.021038
88;0;0;1.103509;2.355869
88;0;1;2.513626;2.115261
89;1;2;1.356143;7.683123
89;1;2;6.636911;7.518146
89;1;2;4.619332;6.631658
89;1;1;2.448881;6.578962
89;0;1;4.140906;1.317457
89;0;1;6.398263;1.195259
89;0;1;2.69346;2.516589
89;0;2;2.709421;1.590667
89;0;1;7.173558;1.879603
89;0;0;4.269501;0.4960019
89;0;1;1.241599;0.9313036
90;1;2;2.340224;8.556854
90;1;2;1.644215;9.058271
90;1;2;5.462193;8.015458
90;1;1;6.380698;6.535125
90;0;1;4.529795;0.7261852
90;0;2;4.300942;2.165275
90;0;1;8.215007;2.332541
90;0;0;7.404035;0.7626518
90;0;0;7.853308;2.017215
90;0;0;4.014024;1.226143
90;0;1;8.588013;0.8900597
90;0;0;3.216159;2.364525
91;1;2;7.121875;8.820034
91;1;1;4.470243;7.778878
91;1;2;4.222555;7.155236
91;1;2;1.317979;6.774439
91;0;2;7.148232;2.063344
91;0;1;2.498527;1.951708
91;0;2;1.210558;0.9927118
91;0;0;3.509428;1.799977
91;0;1;6.590248;0.5139231
91;0;0;4.022381;1.362672
91;0;1;8.686812;1.806563
92;1;2;1.711673;7.014145
92;1;2;6.262718;6.497749
92;1;1;8.167243;7.336779
92;1;2;2.814131;6.674652
92;0;2;3.324135;1.006458
92;0;1;4.80205;0.6859471
92;0;2;7.881806;2.09437
92;0;2;2.335297;0.9490215
92;0;1;5.466954;1.939641
92;0;1;6.461673;1.046414
93;1;1;8.375172;7.749957
93;1;1;2.718536;7.601027
93;1;1;6.964262;6.432474
93;1;2;4.798623;6.929701
93;1;2;1.032534;7.525639
93;0;0;4.60675;1.076271
93;0;1;3.094988;2.223252
93;0;1;2.761283;1.150192
93;0;2;6.717966;2.517837
93;0;2;3.283695;1.431221
93;0;1;5.455887;2.477892
93;0;0;5.730577;1.63473
94;1;1;1.666953;9.032813
94;1;1;1.841896;8.350271
94;1;1;7.949469;7.819524
94;1;2;4.70295;6.82241
94;1;1;3.379826;7.911795
94;0;0;1.109533;1.073542
94;0;0;8.457726;2.166887
94;0;0;4.960303;0.4896024
94;0;1;2.40986;1.356179
94;0;2;4.507664;2.283767
94;0;2;3.435215;0.4403687
94;0;0;7.156715;0.715645
95;1;2;1.945542;6.454833
95;1;1;3.144226;7.758945
95;1;1;7.762027;7.477228
95;1;1;1.49125;8.49849
95;1;1;6.474131;6.65687
95;0;0;8.295002;2.11533
95;0;2;6.696908;2.066953
95;0;0;5.309998;1.162821
95;0;0;5.765404;1.9202
95;0;1;3.640912;1.952044
95;0;0;2.364586;0.8182699
95;0;2;7.978046;1.369344
96;1;2;3.22877;6.787477
96;1;1;1.227566;6.536278
96;1;2;7.917526;6.864664
96;1;1;5.587292;6.514179
96;1;1;6.717628;9.200949
96;0;2;5.203847;1.401906
96;0;0;2.317831;1.698083
96;0;2;7.516668;0.7881029
96;0;2;6.430575;1.260223
96;0;0;2.434841;0.8340503
96;0;2;2.267679;2.440054
97;1;1;3.55299;7.897667
97;1;2;8.210612;8.858899
97;1;1;2.416666;6.453009
97;1;1;1.214252;8.321715
97;1;2;8.353619;8.021615
97;0;2;1.895559;0.6395683
97;0;2;7.886706;1.283371
97;0;0;8.618533;0.706956
97;0;0;0.7966796;0.8435775
97;0;1;4.038418;1.06467
97;0;1;4.925341;1.478345
97;0;0;4.690543;2.511925
98;1;1;5.549639;7.010035
98;1;1;7.657449;8.646349
98;1;1;1.080883;9.247328
98;1;2;3.260447;7.059214
98;1;2;1.228739;8.548637
98;0;2;0.9829101;1.232767
98;0;2;6.212624;2.1982
98;0;1;4.089647;1.011295
98;0;1;6.764601;2.158735
98;0;1;2.257139;1.925208
98;0;2;3.896938;1.887881
99;1;1;7.901411;7.676535
99;1;1;1.562732;7.725845
99;1;2;5.177921;7.059652
99;1;1;3.865525;8.107719
99;1;1;6.595123;8.880376
99;0;2;0.7599534;0.7890667
99;0;2;4.037164;1.230159
99;0;0;7.230153;1.654681
99;0;1;1.578605;1.952285
99;0;1;3.158736;0.626678
99;0;0;1.231581;0.4869565
99;0;0;4.562086;2.044036
100;1;2;7.466299;7.894873
100;1;2;3.201275;6.59914
100;1;2;1.750464;9.292702
100;1;2;1.96055;6.747904
100;0;0;0.7947631;1.494804
100;0;0;3.720439;0.4917485
100;0;0;1.772241;1.548181
100;0;0;6.861171;2.450913
100;0;1;5.845281;2.102392
100;0;0;8.624861;1.31288
100;0;0;3.102081;2.172895
100;0;2;5.273264;0.8052054
101;1;1;1.955213;8.593126
101;1;1;1.357253;6.637733
101;1;1;6.860677;8.296631
101;1;1;6.770221;7.278137
101;1;2;2.976825;6.635014
101;0;1;1.486527;2.181316
101;0;0;3.746136;1.709862
101;0;0;7.616899;0.6792446
101;0;2;7.419703;1.585794
101;0;1;2.014564;2.184963
101;0;0;1.486192;1.462643
101;0;2;2.944011;1.277527
102;1;1;3.135066;6.876388
102;1;2;5.993948;6.967317
102;1;2;1.736372;8.541077
102;1;2;4.754939;7.332092
102;0;0;2.053296;0.5898182
102;0;0;5.610463;0.5407635
102;0;1;6.767984;1.962088
102;0;1;1.622039;1.679346
102;0;1;5.922242;2.45452
102;0;0;4.968194;0.7117845
102;0;0;2.275177;1.587645
102;0;0;5.14644;1.085114
102;0;0;6.167967;0.5521715
103;1;2;7.433131;8.279807
103;1;2;1.531383;9.193676
103;1;1;5.91904;7.856754
103;1;1;5.54923;7.100163
103;1;1;2.442523;7.372525
103;0;1;0.7937911;1.358703
103;0;2;7.046572;1.848523
103;0;0;7.763988;1.608384
103;0;1;5.682422;1.359647
103;0;1;5.066057;0.9684585
103;0;1;6.647855;1.942192
103;0;0;3.210824;1.077601
104;1;2;1.627364;7.544665
104;1;2;4.419226;6.754389
104;1;2;7.400539;8.791142
104;1;1;2.794097;6.782926
104;0;0;2.443487;0.809562
104;0;1;8.11111;1.959149
104;0;1;2.002617;1.911521
104;0;2;1.055249;0.6934192
104;0;1;7.536452;0.977562
104;0;1;6.11616;1.415395
104;0;0;4.047057;1.005985
105;1;2;7.935896;6.511347
105;1;1;4.376867;7.444216
105;1;2;6.756468;6.875668
105;1;1;1.587948;8.678418
105;1;1;8.377371;9.139028
105;0;2;2.092164;1.720782
105;0;0;1.181218;1.348801
105;0;1;2.742408;2.308858
105;0;1;1.034503;0.954318
105;0;2;1.98087;2.278907
105;0;2;5.564119;1.687766
106;1;2;1.935237;7.578878
106;1;1;4.452276;7.6398
106;1;1;8.152574;6.484009
106;1;1;3.297903;7.372358
106;1;1;4.360806;6.729403
106;0;2;0.7675546;0.7202998
106;0;2;5.920425;0.4601183
106;0;0;5.881966;1.701104
106;0;0;7.121404;2.073216
106;0;1;2.89576;2.101516
106;0;1;7.777884;1.034459
106;0;0;5.397537;1.417121
107;1;1;6.870448;6.617328
107;1;2;1.844533;9.163374
107;1;2;7.959266;8.360367
107;1;2;3.978076;7.575927
107;0;0;0.8823673;1.645753
107;0;2;1.919858;2.329725
107;0;1;2.836295;1.294243
107;0;2;4.339711;1.846537
107;0;1;3.18246;2.305073
107;0;0;7.787864;1.568991
107;0;1;8.370654;1.548674
108;1;1;2.096694;7.359632
108;1;2;2.083793;6.562614
108;1;1;7.153772;7.119169
108;1;1;4.592027;8.035166
108;1;1;4.893921;6.552977
108;0;2;4.056433;1.248139
108;0;0;7.21822;1.344581
108;0;2;5.799973;2.307971
108;0;1;0.6820204;0.5185708
108;0;1;4.385734;0.95956
108;0;1;8.611953;0.7806368
108;0;0;7.445115;2.382749
109;1;2;3.550001;6.562907
109;1;2;2.278212;6.996252
109;1;1;5.749015;6.46638
109;1;1;7.014696;6.509012
109;1;1;8.377971;9.320853
109;0;0;4.808898;0.914577
109;0;1;7.288109;1.196918
109;0;2;8.212999;2.32708
109;0;2;2.097783;1.090338
109;0;0;6.855615;0.5818306
109;0;1;4.153749;1.227165
109;0;0;2.099369;1.486317
110;1;2;7.440039;6.309382
110;1;2;2.341284;7.533818
110;1;2;4.237397;6.57523
110;1;1;2.937289;6.452769
110;0;2;7.947473;1.817795
110;0;2;3.082584;2.34553
110;0;2;3.859952;1.420665
110;0;1;5.359665;2.457827
110;0;1;3.291834;0.6140023
110;0;1;1.65526;2.002761
111;1;2;5.913128;6.620081
111;1;1;7.907566;8.892686
111;1;2;8.328765;6.882807
111;1;2;2.412623;7.150434
111;0;1;3.383854;1.860094
111;0;2;7.005355;1.027471
111;0;0;8.570408;2.012939
111;0;2;4.079069;1.110497
111;0;2;5.105154;0.8511835
111;0;1;6.277932;0.7995386
112;1;2;7.848703;7.957026
112;1;2;1.110568;8.126511
112;1;1;3.313044;6.514925
112;1;1;5.964947;7.05136
112;1;1;7.29055;6.469907
112;0;0;8.594336;1.384863
112;0;2;4.343758;1.770217
112;0;2;1.574743;1.059236
112;0;1;1.228352;1.757246
112;0;2;6.208612;0.7485877
112;0;1;0.8293282;2.004926
113;1;1;6.550918;6.390641
113;1;2;4.634506;7.234484
113;1;1;8.007317;8.714808
113;1;1;2.49422;8.563091
113;1;2;1.181793;8.565543
113;0;2;2.698462;1.021977
113;0;2;5.922673;2.318643
113;0;1;7.043574;2.024925
113;0;1;7.493246;1.441113
113;0;1;1.019068;2.230455
113;0;0;4.658046;0.6860522
113;0;0;5.984931;1.521541
114;1;1;7.730942;7.246586
114;1;1;4.400527;6.62742
114;1;2;1.456777;8.930447
114;1;1;6.287193;7.777828
114;1;1;2.673229;8.711391
114;0;1;2.30518;1.409945
114;0;0;5.714076;1.615099
114;0;0;3.503249;2.3664
114;0;0;8.28806;0.8301098
114;0;0;4.111639;1.710639
114;0;0;5.320645;1.302792
114;0;2;1.780973;2.210761
114;0;1;7.279003;1.412223
115;1;1;4.76491;6.570158
115;1;2;7.535723;9.11368
115;1;1;2.212992;8.193913
115;1;1;1.016771;8.594283
115;1;1;8.228087;7.588677
115;0;0;7.881767;0.689929
115;0;2;5.955575;0.9133848
115;0;0;7.736331;1.106465
115;0;2;0.8488069;0.8836625
115;0;0;7.522561;0.5215291
115;0;2;7.626987;2.055501
115;0;0;6.874866;0.4563345
116;1;1;7.492802;9.300701
116;1;1;1.454098;7.406489
116;1;1;3.72326;7.087675
116;1;2;2.851624;7.846265
116;1;1;6.788099;7.036002
116;0;1;4.906716;0.617136
116;0;2;5.362046;2.422459
116;0;2;1.068435;1.778204
116;0;0;7.481754;1.23376
116;0;2;3.78334;2.18354
116;0;1;8.414061;2.379402
117;1;1;1.253881;9.129164
117;1;2;1.651906;7.094458
117;1;1;7.188274;7.249506
117;1;2;2.941159;8.039085
117;1;1;6.911739;6.323661
117;0;0;7.668788;2.385913
117;0;1;1.414574;1.883615
117;0;1;6.533018;1.470777
117;0;0;4.422229;1.530869
117;0;1;8.659407;0.67328
117;0;0;8.216968;0.5854108
117;0;2;7.282478;1.166105
117;0;0;6.701585;0.9323531
118;1;1;8.065555;7.685726
118;1;2;4.434897;8.035606
118;1;1;2.791691;8.30653
118;1;2;1.201143;6.379074
118;1;1;6.948343;8.012458
118;0;2;7.185172;2.218233
118;0;1;1.608636;0.6311455
118;0;0;2.732852;1.21681
118;0;1;6.094611;1.685701
118;0;0;1.657667;1.917647
118;0;1;5.442417;0.9722317
118;0;1;5.052441;1.979355
119;1;2;7.050276;8.835551
119;1;1;2.227381;8.748844
119;1;1;1.232975;8.311645
119;1;2;7.650517;7.980643
119;1;1;3.030522;7.523373
119;0;1;5.519943;2.240719
119;0;2;2.226348;0.5002742
119;0;1;6.63425;1.253759
119;0;2;8.107893;1.804377
119;0;0;1.920572;1.453737
119;0;1;2.449378;1.590823
119;0;0;3.795331;1.213332
120;1;2;7.060559;9.093767
120;1;1;1.934732;6.972147
120;1;1;3.283449;7.419203
120;1;2;8.333271;7.430849
120;1;1;6.314616;7.391385
120;0;0;4.510673;2.115213
120;0;0;6.211995;2.409302
120;0;0;8.43047;1.704405
120;0;2;3.55276;1.105968
120;0;0;5.193018;0.5841631
120;0;0;1.023658;1.153655
120;0;0;8.235587;0.617263
120;0;1;4.496825;1.569746
121;1;1;2.251587;9.303108
121;1;2;3.966094;6.99099
121;1;1;2.776723;8.530573
121;1;1;2.255679;7.9516
121;1;1;1.003204;8.291772
121;0;0;2.046674;0.7575347
121;0;2;3.708485;2.19205
121;0;1;0.939002;1.573953
121;0;0;5.651399;2.279938
121;0;2;1.958754;2.308872
121;0;1;2.799706;2.162253
121;0;1;3.428509;0.6277646
122;1;1;2.124657;8.658125
122;1;1;7.341247;7.520107
122;1;2;1.356656;7.740592
122;1;1;7.092083;6.548576
122;1;1;5.289957;6.344752
122;0;1;3.156768;1.028306
122;0;1;8.339467;0.5077542
122;0;2;5.047575;1.114317
122;0;1;6.227952;0.4703588
122;0;2;0.983031;0.5875323
122;0;0;7.119738;1.364773
122;0;0;8.035408;1.517902
123;1;2;4.373859;6.660467
123;1;1;2.524451;6.886859
123;1;1;5.508551;6.626984
123;1;1;8.314875;7.966011
123;1;2;1.151533;6.903411
123;0;2;3.359596;1.152528
123;0;1;8.276398;1.8568
123;0;1;1.891949;2.489204
123;0;0;7.942947;0.4967946
123;0;1;6.497471;0.9987713
123;0;2;3.957996;1.269152
123;0;0;0.9040041;2.449642
124;1;2;1.1139;7.785177
124;1;2;4.561285;6.682555
124;1;1;3.385635;8.030786
124;1;2;5.78624;7.023635
124;0;0;6.468605;0.4959159
124;0;1;1.524832;0.7440901
124;0;0;8.293935;2.188574
124;0;0;4.021742;0.9498345
124;0;1;6.330033;1.989542
124;0;1;5.151018;0.5517926
124;0;0;5.903609;1.214585
124;0;2;2.286961;0.9797356
125;1;2;7.89503;9.245752
125;1;1;3.330862;7.929248
125;1;2;3.900388;6.476931
125;1;2;8.14022;7.465483
125;0;1;6.694001;1.570136
125;0;0;2.677339;1.651491
125;0;1;3.124505;1.484622
125;0;2;0.9773855;1.168102
125;0;0;5.409382;1.543364
125;0;2;2.157873;1.030771
125;0;0;3.444642;2.463796
126;1;2;6.589646;8.172792
126;1;2;2.623435;8.183311
126;1;2;5.913194;6.303677
126;1;2;2.74521;7.037404
126;0;1;4.349365;2.277273
126;0;0;1.98627;2.187079
126;0;1;6.305517;2.348562
126;0;0;8.193269;1.417299
126;0;1;7.692707;0.9801194
126;0;0;1.538627;1.338714
126;0;0;5.154612;1.034888
126;0;0;4.523254;0.7585467
126;0;0;3.047937;0.9676046
127;1;1;1.542991;6.773228
127;1;1;6.320668;7.783285
127;1;2;7.839439;9.064399
127;1;2;2.751327;8.392577
127;1;1;4.935393;7.544123
127;0;1;2.177681;2.074686
127;0;0;8.388433;2.339953
127;0;1;5.262183;1.978287
127;0;0;4.706437;1.231642
127;0;1;8.65468;0.99164
127;0;2;3.310487;0.5150325
127;0;1;7.336156;0.5931205
128;1;2;7.632733;9.297503
128;1;1;6.304805;6.590558
128;1;1;2.550292;7.606624
128;1;1;7.612645;6.563048
128;1;1;3.845315;6.657423
128;0;1;2.23159;2.49254
128;0;1;5.114923;0.6807584
128;0;2;1.258083;1.790853
128;0;1;7.66728;1.760393
128;0;0;7.80621;1.129446
128;0;0;3.024818;0.7765636
128;0;0;2.006342;1.317124
128;0;0;3.477708;0.6504096
129;1;1;2.874807;7.660539
129;1;1;2.370311;6.719645
129;1;2;6.013881;6.337675
129;1;1;8.333173;8.530206
129;1;2;8.332039;8.282238
129;0;2;6.098594;1.35052
129;0;2;5.80207;0.5189968
129;0;2;5.742014;1.329044
129;0;2;1.610103;1.981136
129;0;0;5.070403;1.212735
129;0;0;2.35196;2.418779
130;1;1;2.172577;8.037735
130;1;1;6.41896;7.522174
130;1;1;7.834425;7.980904
130;1;1;3.683959;6.371607
130;1;2;7.477003;7.34842
130;0;1;7.100813;2.437263
130;0;1;6.838332;0.8472125
130;0;2;4.145066;1.488941
130;0;1;8.015781;1.387194
130;0;2;2.657246;2.023635
130;0;1;1.594357;2.333828
131;1;1;4.865049;6.477202
131;1;2;1.589626;9.149046
131;1;2;1.168175;8.322034
131;1;2;7.955176;9.175879
131;0;1;6.690649;0.7448364
131;0;0;1.672922;1.975644
131;0;0;5.787236;0.8290855
131;0;0;5.447834;1.901521
131;0;2;7.88826;0.7492315
131;0;0;7.525374;2.430077
131;0;2;2.185071;2.388632
132;1;2;5.527686;7.921327
132;1;1;5.685631;6.425628
132;1;2;8.110845;8.591452
132;1;1;1.024994;6.647778
132;1;1;2.075234;6.852747
132;0;0;7.995774;2.326475
132;0;0;1.561888;1.178567
132;0;1;1.166335;0.5883791
132;0;0;1.990973;0.6514537
132;0;1;4.044655;0.8171331
132;0;2;0.8587813;0.6650712
132;0;0;2.881902;0.8156012
132;0;1;6.151468;0.6298065
133;1;1;2.855889;8.170107
133;1;2;3.332273;7.372118
133;1;2;7.756703;7.525131
133;1;1;1.430078;6.804981
133;1;1;5.213495;6.402105
133;0;0;8.524141;2.443933
133;0;1;3.822543;2.124148
133;0;1;4.16013;0.9699529
133;0;0;4.736244;2.042869
133;0;0;1.238102;0.9515194
133;0;2;3.061605;0.5886452
133;0;0;7.852702;0.9307985
133;0;0;0.7622718;2.461336
134;1;1;6.853094;8.024632
134;1;1;3.029336;7.520493
134;1;2;6.617886;6.780756
134;1;1;1.059198;6.878811
134;1;1;5.512647;6.814305
134;0;2;5.25204;1.052668
134;0;1;6.674224;1.303282
134;0;0;2.810956;2.117188
134;0;0;6.3573;2.339405
134;0;1;3.831017;1.350515
134;0;1;1.935484;2.458677
134;0;0;1.149005;1.968349
134;0;0;3.548022;1.690062
135;1;1;5.318463;6.984305
135;1;1;1.587955;9.059559
135;1;1;1.020803;8.039694
135;1;1;2.964224;7.454365
135;1;1;8.337399;7.648155
135;1;1;4.253997;6.343473
135;0;0;5.566315;0.9219105
135;0;1;0.7058069;1.679642
135;0;1;8.110847;0.5039642
135;0;0;7.483527;0.9332428
135;0;1;1.663425;2.279722
135;0;2;6.615077;0.452236
135;0;2;5.17142;1.701203
136;1;1;2.443247;8.145807
136;1;2;2.256353;6.38789
136;1;2;5.328355;7.456134
136;1;2;3.538982;7.416159
136;0;0;2.962466;2.277968
136;0;1;6.582398;1.458365
136;0;2;8.624414;1.926481
136;0;1;5.066871;2.42839
136;0;1;6.073802;2.363467
136;0;1;7.835823;0.4898831
136;0;0;5.128099;1.439204
137;1;2;2.3523;6.876112
137;1;1;6.649522;8.273106
137;1;2;8.362038;8.337305
137;1;2;1.262453;9.018876
137;0;2;3.997616;0.8120048
137;0;1;8.525786;2.191386
137;0;0;1.256422;2.175246
137;0;2;3.865206;2.417194
137;0;0;3.924181;1.018967
137;0;2;4.576645;0.8446866
138;1;2;2.046411;9.149717
138;1;1;4.697209;6.405118
138;1;2;3.179285;7.365374
138;1;1;8.103296;9.119105
138;1;1;7.982683;6.874942
138;0;1;3.356684;1.122613
138;0;2;5.992012;1.535049
138;0;2;8.242847;1.878667
138;0;2;6.691056;1.515681
138;0;2;4.104469;0.6887448
139;1;2;3.623526;8.075943
139;1;2;8.344312;7.45086
139;1;2;7.199996;7.796613
139;1;1;4.365636;7.094421
139;0;2;1.891338;1.729194
139;0;2;3.711361;0.6176086
139;0;1;2.747978;0.8518634
139;0;0;1.315264;0.5017314
139;0;1;7.063283;1.693931
139;0;1;0.9140515;2.446145
139;0;0;3.385974;1.189442
140;1;2;7.539702;7.780235
140;1;2;6.513568;6.550542
140;1;1;3.514937;7.336855
140;1;1;4.950192;6.766915
140;1;1;2.606493;6.379889
140;0;2;3.287535;1.390704
140;0;2;1.01726;0.4861119
140;0;0;4.259905;1.877541
140;0;0;2.739372;1.750856
140;0;0;7.887092;2.075255
140;0;1;7.205687;0.6498636
140;0;1;2.370985;2.410667
141;1;1;6.542209;6.807618
141;1;2;1.644847;7.631005
141;1;1;8.14211;9.286023
141;1;1;8.418036;8.322462
141;1;1;6.540957;6.383348
141;0;2;7.650765;0.7863306
141;0;1;1.599875;0.9751313
141;0;1;3.02705;0.827509
141;0;2;2.128631;1.237011
141;0;0;6.415393;2.456462
141;0;0;2.527441;1.301824
141;0;1;6.785936;1.878136
142;1;1;2.334734;8.681376
142;1;1;8.368583;6.315309
142;1;1;6.736986;8.60928
142;1;2;4.714357;7.760419
142;1;1;5.78037;6.712871
142;0;0;6.409851;0.9090962
142;0;1;4.18429;0.9790235
142;0;2;7.100277;0.8387215
142;0;1;0.6897168;1.374593
142;0;1;8.373241;1.085839
142;0;1;4.608303;1.399999
142;0;1;1.298433;1.07687
143;1;1;5.52567;8.098579
143;1;2;8.004683;6.922848
143;1;2;7.098782;8.992409
143;1;1;4.141238;6.329677
143;1;1;6.955865;7.049047
143;0;2;8.486846;1.016659
143;0;0;0.7703404;1.089379
143;0;0;3.164831;2.048224
143;0;1;4.100967;1.641959
143;0;1;5.883608;1.16698
143;0;0;7.43025;0.9093796
143;0;0;1.831491;0.8139029
143;0;1;6.400591;2.0278
144;1;2;3.971023;6.866896
144;1;2;5.704461;6.503778
144;1;2;1.251857;8.706133
144;1;1;7.911491;9.221363
144;0;1;4.637677;0.8234321
144;0;1;6.697519;1.621988
144;0;0;7.650517;0.6853251
144;0;2;3.581175;1.780823
144;0;1;8.170334;0.7021028
144;0;0;1.884656;2.361431
144;0;0;6.006432;1.25832
144;0;0;2.644502;1.419195
145;1;1;5.318228;7.403986
145;1;1;5.386427;6.455148
145;1;2;7.277501;8.940349
145;1;2;7.114003;8.086921
145;1;1;7.977617;7.166832
145;0;0;4.131994;2.115232
145;0;0;1.201753;1.15927
145;0;1;6.151756;1.716936
145;0;0;6.989392;1.582479
145;0;2;7.594432;2.231362
145;0;2;8.605676;0.4785476
145;0;1;5.209825;2.253214
146;1;1;2.592516;6.654693
146;1;2;6.659059;7.515955
146;1;2;7.987506;6.930426
146;1;2;5.241941;6.651397
146;0;2;5.611041;1.425759
146;0;2;3.807604;2.145278
146;0;2;7.874384;2.478567
146;0;2;1.082977;1.188533
146;0;2;6.714006;0.8460075
